,min,max,mean,std
IMU2_AccX_Amp,-1.39290808881135,3.78698067165967,0.006771174395499144,0.9988445502678472
IMU2_AccY_Mean,-6.73198501744823,5.25670183176013,0.011859422768200041,1.0938949377732963
IMU2_AccY_StdDev,-0.528325583946639,7.73827596815556,0.05638525737255124,1.1187178919454084
IMU2_AccY_RMS,-0.529251612173934,8.05768581861014,0.058855737491457095,1.1418726950350075
IMU2_AccY_Amp,-0.625018302956449,7.93586848894097,0.0621588248257374,1.1395666771773434
IMU2_AccZ_Mean,-0.995421195659115,4.23977937451918,-0.017740632234365426,0.9625799026140872
IMU2_AccZ_StdDev,-0.715886603597853,9.47575028053859,0.009715416450381441,0.9350014395479296
IMU2_AccZ_RMS,-0.718317828136865,10.5326353588383,0.015163479635227467,0.9361412254429762
IMU2_AccZ_Amp,-0.954756928270932,8.66021659318256,0.04168514979786412,1.0100782329210405
OFS_FIB_Mean,-1.5801399459194,4.79896152479111,0.04330485880776996,1.0454433650333186
OFS_FIB_StdDev,-0.364840392263655,7.90455122847046,0.009309350320728325,1.0396859142856447
OFS_FIB_RMS,-4.06064421153124,3.8208165979467,0.07034824348701162,0.9951473189981633
OFS_FIB_ROM,-0.584671121081147,4.54806205417633,0.011839303250325365,0.9842577139527698
OFS_FIB_tnorm,-0.401196402154391,6.62744824482845,-0.008626506801092929,0.9313796795906713
OFS_FIB_MNF,-0.889511086202582,3.72369142098175,-0.020223671083285075,0.9860459314124985
OFS_FIB_MDF,-1.09166109956424,3.75153966869294,-0.019154647480373797,0.9801546866483194
OFS_FIB_IMNF,-0.785520508033303,4.81246220184485,-0.034241350077988696,0.9468384809416192
EMG_EMG_Mean,-0.417551331944987,9.53478924973401,-0.014572522450343467,0.9820967188965888
EMG_EMG_StdDev,-0.327794415891769,5.5463935028829,-0.01633166530884306,0.779145554079508
EMG_EMG_RMS,-0.396542762277147,8.41763610399491,-0.012290750496904701,0.9309832341220532
EMG_EMG_Amp,-0.348635406097598,5.6085615036478,-0.022879373325095608,0.8052023989955168
EMG_EMG_MNF,-0.811668128488225,8.9641391476156,-0.056481856947802785,0.8685229166131301
EMG_EMG_MDF,-0.83974806219336,7.9089348184693,-0.043679599896447964,0.8676343608450603
EMG_EMG_IMNF,-0.497452385645723,8.11561147579818,0.05639791147006603,1.0963118750977907
Age,-2.2298444615904,2.18625944559428,-0.03775982584428486,1.0090653430534113
BMI,-1.90045002052375,2.60130693488804,0.026721738695208195,0.9875604118206741
Fatigue_level,2.0,2.0,2.0,0.0
Subject,1.0,30.0,15.161931818181818,8.83236890177208
